LOGIN,ACTION,TARGET_NAME,PERSON_BUSINESS_TITLE,PERSON_BUSINESS_TITLE_DETAIL,PERSON_COMPANY,PERSON_DEPTNAME,PERSON_JOB_CODE,PERSON_JOB_FAMILY,PERSON_LOCATION,PERSON_MGR_ID,PERSON_ROLLUP_1,PERSON_ROLLUP_2,PERSON_ROLLUP_3,REQUEST_DATE
53245,add_access,10658,36940,8,33290,35835,9,33863,6,42844,33316,33385,33317,2010-08-18 13:32:15
69367,add_access,6447,33694,8,33276,33438,33309,11,6,38660,2,3,4,2008-11-17 08:18:24
38382,add_access,6435,38384,8,33904,34979,33289,38385,6,38383,33521,34979,33523,2008-05-06 10:07:05
36179,add_access,10902,36181,8,33290,33286,33289,33291,6,36180,33283,33284,33285,2009-03-02 10:21:30
42994,remove_access,9667,37560,34005,33408,33966,33309,33968,6,34028,2,33365,4,2008-01-25 13:46:11
67445,remove_access,2655,67446,8,35275,37043,34576,59225,6,46521,33339,35884,33341,2009-07-15 13:04:28
61317,add_access,3033,61318,33288,33290,33286,33326,34577,6,37417,33283,33284,33285,2010-07-22 17:10:04
76802,add_access,9604,76803,8,33290,33812,9,33430,6,65780,33299,33601,33301,2009-09-11 15:48:00
57085,add_access,9086,33691,8,33290,34480,33431,33430,6,49080,33316,34024,33317,2009-01-22 09:31:42
53694,add_access,9773,37804,8,33313,33279,33309,11,6,34030,2,3,4,2005-11-04 17:14:12
68601,add_access,3297,68602,8,33290,34163,34576,38255,6,37207,33357,33458,33359,2008-12-24 18:12:37
49350,remove_access,10141,33622,8,33290,33360,9,33604,6,46333,33357,33358,33359,2008-06-15 23:06:11
63200,add_access,7757,63201,8,33617,34171,9,33618,6,43013,33416,33614,33418,2010-08-18 10:01:42
70548,remove_access,3154,49848,8,33290,35159,33431,33526,6,48206,33521,35659,33523,2008-07-24 08:44:23
36064,remove_access,9105,7,8,33296,33294,33289,11,6,33943,2,3,4,2010-06-17 12:14:33
75179,add_access,10145,62011,8,33290,35207,9,33526,6,35206,33521,34787,33523,2010-03-18 23:10:07
52589,add_access,6898,52590,8,33290,33812,33431,33430,6,41068,33299,33601,33301,2007-03-27 09:14:16
51626,add_access,9683,33677,8,33290,34041,33309,33678,6,37858,33426,33675,33428,2008-11-05 00:19:38
40899,add_access,9665,40902,8,33290,40901,33431,33423,6,40900,33283,33447,33285,2007-12-20 10:28:35
72162,add_access,9087,51436,8,33290,42633,33326,33604,6,39308,33416,33529,33418,2008-08-13 09:03:04
63792,add_access,5909,44061,8,33290,33769,33431,33347,6,37215,2,33768,4,2009-08-12 11:06:34
75155,add_access,2660,36929,8,33290,36928,33431,33526,6,38429,33521,36927,33523,2009-09-29 09:40:18
55659,add_access,8257,55660,8,33290,33573,9,33430,6,37683,33416,33529,33418,2009-03-23 08:49:15
49182,remove_access,9103,49183,8,33290,35207,9,33526,6,41993,33521,34787,33523,2008-11-04 10:53:45
69341,add_access,8397,69342,8,33904,33902,33345,33430,6,46926,2,33730,4,2008-10-30 09:54:58
53319,add_access,10617,53320,8,33290,42102,33326,33430,6,45355,33316,34024,33317,2005-11-08 10:00:00
45192,add_access,3893,34067,8,10,33279,33275,11,6,35443,2,3,4,2008-07-29 09:18:29
56779,remove_access,8064,36757,8,33369,33366,33309,33370,6,38866,2,33365,4,2009-02-10 14:58:13
37106,add_access,7414,37107,8,33290,33549,9,33526,6,33548,33521,34787,33523,2009-09-30 08:29:41
61114,remove_access,9030,33518,8,33290,35600,9,33430,6,61115,33283,34432,33285,2005-11-08 13:12:14
49739,add_access,11292,33336,8,33269,33279,33275,11,6,33782,2,3,4,2010-06-14 15:20:03
57513,add_access,8038,33430,8,33290,33517,9,33430,6,33516,33357,33458,33359,2008-12-04 22:27:24
62047,remove_access,9811,62049,8,33290,35018,33345,33347,6,62048,33347,35017,33502,2007-03-12 13:34:10
69254,add_access,7673,69255,8,33290,36928,9,33526,6,51509,33521,36927,33523,2009-05-21 10:10:14
41097,remove_access,7185,41098,8,33388,35625,33431,33430,6,38143,33316,34256,33317,2007-02-15 23:43:40
76015,add_access,8663,76016,8,33369,33366,9,38385,6,35694,2,33365,4,2009-12-21 09:29:45
44853,add_access,10835,44857,44858,33290,44856,33431,33291,6,44854,33283,44855,33285,2007-09-10 08:17:31
67872,add_access,8882,67873,37369,33290,33690,9,33450,6,43935,33416,33689,33418,2010-01-25 19:29:05
41076,add_access,9674,35162,8,33408,33966,33289,33370,6,41077,2,33365,4,2009-10-06 08:32:50
55314,add_access,2594,50943,36172,33290,35301,9,33930,6,50942,33416,33529,33418,2009-06-03 17:05:16
35995,add_access,11008,35997,8,33269,33266,33345,11,6,35996,2,3,4,2005-11-08 10:00:00
65568,add_access,10315,65569,33777,33290,33775,9,33291,6,42734,33283,33323,33285,2008-08-28 09:00:57
44614,add_access,2331,36028,8,33296,33438,33289,36029,6,34462,2,3,4,2010-07-01 08:27:52
69842,add_access,11093,33518,33777,33290,34793,33289,33430,6,39867,33299,33601,33301,2009-10-06 09:53:50
46614,add_access,9865,38118,8,33290,33621,33431,600,6,46615,33426,33621,33428,2007-09-06 13:08:19
50406,add_access,9809,33336,8,33276,33307,33275,11,6,33837,2,3,4,2005-11-07 16:08:27
76137,add_access,8628,76138,8,33904,42245,33326,33657,6,52520,2,33730,4,2009-01-26 16:20:07
45400,add_access,10734,41837,8,33455,33438,33289,33628,6,35044,2,3,4,2009-02-02 08:36:08
57186,add_access,11249,33691,8,33290,35571,9,33430,6,40930,33283,35570,33285,2009-09-03 13:27:38
51360,add_access,9809,33308,8,33276,33307,33309,11,6,34124,2,3,4,2005-11-07 16:27:11
46725,add_access,9454,44431,8,33388,34556,33326,33430,6,46288,33316,34024,33317,2010-08-09 11:50:11
75315,add_access,7654,75316,8,33313,36385,33431,33657,6,36384,2,33730,4,2007-03-26 07:23:06
35634,add_access,9513,33518,8,33290,33866,33431,33430,6,35635,33299,33866,33301,2008-01-10 08:27:35
58148,add_access,7016,58150,33751,33290,35301,33326,33423,6,58149,33416,33529,33418,2009-04-16 13:31:24
35077,add_access,4802,35079,8,33904,33870,9,33291,6,35078,2,3,4,2010-08-03 09:57:13
61197,add_access,9813,33489,8,33313,33273,33275,11,6,33825,2,3,4,2005-11-07 16:20:54
58114,add_access,8311,58115,8,33290,35551,33431,33291,6,48438,33283,33584,33285,2009-12-16 14:51:50
59442,add_access,9362,36249,8,33290,34433,33431,33430,6,42494,33283,34432,33285,2005-07-13 07:44:11
46334,add_access,7326,46335,8,33290,35410,9,33863,6,35448,33316,33385,33317,2009-02-24 10:51:15
43595,add_access,8944,38144,8,33290,36015,9,33430,6,43596,33283,35543,33285,2007-11-29 08:45:31
47046,add_access,8253,47047,8,33290,33775,33326,34577,6,40923,33283,33323,33285,2009-02-25 09:04:41
44676,remove_access,9132,33308,8,33276,33279,33309,11,6,36456,2,3,4,2009-12-30 09:36:08
73652,add_access,7692,33336,8,33313,33438,33275,11,6,33899,2,3,4,2009-12-29 00:37:46
54847,remove_access,10611,37491,8,33290,33731,9,33905,6,36280,2,33730,4,2008-10-15 09:21:02
53517,add_access,8567,36929,8,33290,36928,33431,33526,6,49686,33521,36927,33523,2010-03-03 09:23:00
69330,remove_access,10363,36940,8,33290,35835,33289,33863,6,42844,33316,33385,33317,2009-11-12 00:26:37
74957,add_access,9773,34246,8,33313,33438,33289,33403,6,35065,2,3,4,2009-10-29 13:13:32
41428,remove_access,7870,41429,8,33296,33375,33326,11,6,36572,2,3,4,2009-04-23 13:45:23
63552,remove_access,8557,36249,8,33290,33517,33431,33430,6,33516,33357,33458,33359,2006-10-02 14:39:37
61057,add_access,9366,44890,8,33408,36100,33309,33370,6,36099,2,33365,4,2010-07-13 18:55:48
59753,remove_access,9757,33336,8,33296,33307,33275,11,6,37943,2,3,4,2008-12-03 10:14:08
58945,remove_access,4225,33677,8,33290,33787,33289,33678,6,38376,33426,33675,33428,2010-05-12 08:05:13
70345,add_access,8311,70346,8,33290,36151,33326,33291,6,36149,33283,36150,33285,2009-03-03 16:51:51
58652,add_access,11317,33489,8,10,33279,33275,11,6,33606,2,3,4,2008-05-13 12:34:52
50961,add_access,9343,50962,8,33290,33517,9,33430,6,35096,33357,33458,33359,2005-11-10 16:12:27
33934,add_access,9343,33691,8,33290,33936,9,33430,6,33935,33283,33447,33285,2008-06-03 14:11:18
51373,add_access,5034,38628,8,33290,34047,34576,38629,6,38627,34046,34047,34048,2009-03-30 08:38:26
58086,remove_access,8248,35120,8,34210,35516,9,33657,6,58087,33416,34207,33418,2006-12-28 12:24:54
35141,add_access,9206,35144,8,33290,35143,33431,33863,6,35142,33316,33385,33317,2006-05-04 10:42:57
55705,add_access,10356,37038,35217,35218,35215,9,33304,6,51775,33339,35215,33341,2008-10-31 09:44:40
75759,add_access,11188,43748,8,33290,33870,33431,35134,6,43747,2,3,4,2010-01-12 08:47:29
42460,add_access,9683,35162,34005,33408,33966,33289,33370,6,41077,2,33365,4,2007-06-14 09:15:55
55091,remove_access,7362,55092,8,33290,36355,33431,33863,6,36354,33416,33689,33418,2009-12-03 10:34:16
71739,add_access,9813,33489,8,33313,33273,33275,11,6,33825,2,3,4,2005-11-07 16:04:44
41245,add_access,10574,34557,8,33290,39452,9,33430,6,41246,33283,33447,33285,2005-12-13 09:43:57
45321,add_access,9674,45322,8,33369,33366,33289,33370,6,36470,2,33365,4,2010-08-31 09:00:47
61114,remove_access,9426,33518,8,33290,35600,9,33430,6,61115,33283,34432,33285,2008-10-07 12:35:25
72345,add_access,9553,34004,34005,33408,33966,33309,33968,6,39666,2,33365,4,2010-04-22 08:15:47
50828,add_access,9865,50829,8,33290,40901,9,33595,6,50255,33283,33447,33285,2008-08-14 09:12:50
63854,add_access,11062,33518,8,33290,40445,9,33430,6,40444,33316,34024,33317,2007-12-04 09:07:07
64981,remove_access,10080,33518,8,33290,33731,9,33430,6,1824,2,33730,4,2009-02-11 19:32:59
47821,remove_access,2419,33518,8,33388,37014,9,33430,6,47822,33316,37013,33317,2008-06-16 16:37:16
41552,add_access,9729,41554,8,33313,34535,33309,34553,6,41553,33283,33447,33285,2009-02-13 14:04:11
45914,add_access,9715,36249,8,33290,33916,33431,33430,6,36504,33416,33689,33418,2008-01-03 08:30:03
58586,add_access,2909,42518,8,33290,33477,9,600,6,38117,33416,33476,33418,2009-07-24 15:26:36
57801,remove_access,9722,57802,8,33290,36928,34576,36052,6,36050,33521,36927,33523,2005-07-01 12:58:33
38333,add_access,11132,38335,8,33313,36385,33289,33863,6,38334,2,33730,4,2009-02-20 09:04:59
59491,add_access,6895,37080,33777,33290,33775,33431,33461,6,41620,33283,33323,33285,2008-03-06 09:42:37
71050,remove_access,4471,54549,8,33455,33453,33326,11,6,46567,2,3,4,2010-05-09 04:02:25
49326,add_access,3726,49327,8,33290,34862,33345,33526,6,45267,33521,34861,33523,2008-02-11 17:43:27
52862,add_access,10698,52864,8,33290,35132,33431,35134,6,52863,33283,33447,33285,2006-09-25 15:34:40
69063,add_access,9212,33518,35217,35218,35215,33431,33430,6,43236,33339,35215,33341,2006-04-18 18:01:59
67105,remove_access,7654,33862,8,33290,34480,33289,33863,6,42358,33316,34024,33317,2005-10-04 09:38:44
46381,add_access,7768,46382,8,33388,34556,33326,33430,6,46288,33316,34024,33317,2010-07-23 08:52:56
45210,remove_access,9771,33336,8,33313,33279,33275,11,6,34606,2,3,4,2007-06-11 07:12:08
47230,add_access,11274,33336,8,33455,33307,33275,11,6,35073,2,3,4,2009-10-14 12:02:25
45347,remove_access,9821,39732,8,33290,34535,33309,34553,6,39731,33283,33447,33285,2006-06-16 15:32:20
76854,add_access,9811,76855,8,33290,36964,33345,34577,6,37960,33283,36963,33285,2008-04-04 15:26:51
63103,add_access,8439,33518,8,33290,33731,9,33430,6,44888,2,33730,4,2005-11-08 10:00:00
57322,add_access,9001,33518,8,33290,34251,33289,33430,6,36580,2,33730,4,2010-06-14 14:32:30
58032,add_access,11008,39231,8,33290,34251,9,33430,6,58033,2,33730,4,2006-12-01 15:44:44
56142,add_access,9813,33489,8,33313,33307,33275,11,6,33825,2,3,4,2005-11-07 16:20:54
77034,add_access,10145,36929,8,33290,35207,33431,33526,6,43376,33521,34787,33523,2010-03-18 23:10:07
47330,add_access,3542,33308,8,34210,34208,33309,11,6,34206,33416,34207,33418,2009-04-23 09:51:16
49586,add_access,8509,34557,8,33290,35374,33431,33430,6,49587,33426,33675,33428,2009-04-17 10:12:09
69622,add_access,10363,45728,8,33290,42582,33326,38385,6,33520,33316,42581,33317,2009-08-19 09:14:58
70231,add_access,3503,40046,8,33290,40045,33326,33347,6,70232,33347,36118,33502,2008-03-31 07:02:10
57679,add_access,10902,44270,8,33844,36556,33289,33930,6,42510,33426,33927,33428,2009-08-20 09:31:18
74737,remove_access,10414,33691,8,33290,34102,9,33430,6,34101,33299,33790,33301,2008-02-06 16:36:04
75508,add_access,9202,75509,8,33290,35228,33431,33461,6,43563,33283,35227,33285,2009-10-02 08:30:46
37106,add_access,7749,37107,8,33290,33549,9,33526,6,33548,33521,34787,33523,2009-02-12 09:25:19
63543,add_access,11026,33947,8,33290,34251,9,33430,6,62497,2,33730,4,2008-05-28 10:06:00
76098,add_access,11267,34067,8,10,33307,33275,11,6,36551,2,3,4,2009-09-30 11:18:49
73861,add_access,8162,73862,8,33313,33467,33431,11,6,37436,2,3,4,2006-12-28 11:18:29
54566,add_access,3510,36093,8,33290,34047,33326,34046,6,54567,34046,34047,34048,2009-04-23 15:33:40
63638,add_access,5744,63639,8,33290,37490,33326,33430,6,44584,33299,33395,33301,2008-08-01 15:26:17
47014,remove_access,9722,47016,8,33844,39171,33431,33930,6,47015,33426,33927,33428,2005-07-01 09:13:49
60005,add_access,8417,45866,8,33269,33266,33431,11,6,58584,2,3,4,2009-02-02 15:28:19
51978,add_access,11315,33336,8,33313,33279,33275,11,6,34893,2,3,4,2008-12-27 21:52:27
69116,add_access,2292,7,8,33313,39297,9,11,6,52980,2,3,4,2010-05-13 09:57:44
40875,add_access,4955,40877,34383,33290,37961,33326,33291,6,40876,33283,33885,33285,2010-08-05 17:22:16
46364,add_access,5033,46366,8,33290,37667,9,33657,6,46365,33299,33395,33301,2009-07-08 09:30:13
69341,add_access,6435,69342,8,33904,33902,33345,33430,6,46926,2,33730,4,2008-07-29 08:52:25
75364,remove_access,9811,46481,8,33290,45714,33326,33430,6,37334,33316,34024,33317,2007-02-09 16:44:23
49228,add_access,8557,33336,8,33276,33541,33275,11,6,34189,2,3,4,2010-07-19 14:16:04
69851,add_access,3163,69852,8,33904,34063,9,38385,6,46369,2,34012,4,2009-08-28 08:32:35
64684,add_access,3689,34918,8,33269,33266,33431,11,6,64685,2,3,4,2010-06-15 08:26:30
44703,add_access,9150,35556,8,33844,33928,33309,33930,6,35555,33426,33927,33428,2009-02-18 13:51:49
64529,add_access,7013,35886,8,40548,34222,9,33968,6,42070,33426,33853,33428,2009-04-16 13:29:39
47815,add_access,7587,47816,8,33290,37199,33345,33430,6,40941,33316,34024,33317,2009-08-25 15:32:03
62423,add_access,7017,62424,8,33504,33775,33326,33291,6,42121,33283,34193,33285,2009-10-26 17:18:22
40361,add_access,10519,40363,8,33422,33828,9,33430,6,40362,33416,33689,33418,2009-12-15 14:46:59
62819,add_access,7467,38938,8,33290,35112,33431,33291,6,35111,33416,33529,33418,2009-10-20 08:36:11
58807,add_access,10519,35402,8,33422,33828,9,34569,6,43024,33416,33689,33418,2009-03-27 15:06:17
55431,add_access,8557,33677,8,33290,33787,33309,33678,6,38376,33426,33675,33428,2007-09-17 08:58:22
37501,add_access,10315,37503,8,33290,33667,33326,33461,6,37502,33283,33666,33285,2008-02-28 11:43:22
59178,add_access,8453,33694,8,33313,33273,33309,11,6,36433,2,3,4,2010-04-07 08:27:05
53455,add_access,9343,53456,8,33290,33360,33431,33423,6,37252,33357,33358,33359,2008-11-10 11:42:47
59987,add_access,10384,59988,8,33290,34857,33326,33526,6,45034,33521,34856,33523,2010-03-23 09:16:08
54913,remove_access,9204,36757,8,33369,33366,33309,33370,6,38866,2,33365,4,2009-10-05 09:34:00
51883,add_access,5405,33308,8,33313,33438,33309,11,6,38349,2,3,4,2010-07-27 04:46:10
49917,remove_access,9682,36757,8,33369,33366,33309,33370,6,33364,2,33365,4,2009-09-09 06:35:06
52557,add_access,9753,33609,8,33269,33266,33268,33270,6,33353,2,33265,4,2010-07-20 13:10:42
59528,add_access,3210,57459,8,33290,35207,33289,33526,6,40436,33521,34787,33523,2009-12-18 15:35:09
52103,add_access,9771,33336,8,33313,33279,33275,11,6,34763,2,3,4,2005-11-04 17:14:10
46564,add_access,11317,33336,8,33296,33279,33275,11,6,34314,2,3,4,2009-06-17 02:42:52
52521,add_access,9311,52522,8,33290,34491,37826,37827,6,36568,33283,33358,33285,2008-09-09 08:27:48
61570,add_access,3765,41671,8,33276,33769,33289,33347,6,43560,2,33768,4,2010-05-28 14:49:33
40475,add_access,5595,37249,8,34210,33366,33309,33370,6,37248,33416,34207,33418,2010-07-26 14:57:50
51906,add_access,10745,51907,8,33290,34535,33289,34553,6,36444,33283,33447,33285,2009-10-06 08:22:37
40128,remove_access,8893,40129,8,33290,33549,9,33526,6,34786,33521,34787,33523,2010-03-17 13:35:10
36002,remove_access,9722,36004,8,34210,33366,33289,33370,6,36003,33416,34207,33418,2005-07-06 11:44:44
60144,add_access,3161,60145,8,33290,35159,33326,33526,6,44588,33521,35659,33523,2010-04-05 09:00:41
68185,add_access,7190,36296,8,33290,34573,33289,33291,6,36295,33283,34572,33285,2007-08-27 14:13:37
33321,remove_access,2910,33325,8,33290,33324,33326,33291,6,33322,33283,33323,33285,2010-08-24 11:28:55
57322,add_access,11033,33518,8,33290,34251,33289,33430,6,36580,2,33730,4,2009-05-04 15:47:01
43525,add_access,7184,43527,8,33290,33667,33289,34780,6,43526,33283,33666,33285,2010-06-28 08:17:07
37281,remove_access,6946,34219,33538,33290,33536,33431,33291,6,33535,33283,33284,33285,2009-10-12 14:41:31
70675,add_access,9212,36940,8,33290,35835,9,33863,6,61673,33316,33385,33317,2010-04-02 09:50:03
61238,remove_access,3222,34936,8,33290,34979,33289,33712,6,41559,33521,34979,33523,2009-03-25 13:43:51
44301,remove_access,9811,44302,44303,33290,33350,33431,33461,6,42383,33283,33885,33285,2009-06-01 08:30:22
72463,add_access,3296,72464,8,33290,33549,33268,33270,6,39801,33521,33265,33523,2008-10-23 16:59:18
70054,add_access,11110,70055,8,33290,34251,33431,33430,6,47328,2,33730,4,2007-03-22 08:02:56
77484,remove_access,9002,33691,8,33290,37709,9,33430,6,51575,33283,33447,33285,2006-11-13 18:34:33
39681,add_access,3287,39682,8,33296,33769,33431,33347,6,39030,2,33768,4,2008-06-30 08:35:31
64893,add_access,9343,33518,8,33290,36015,33289,33430,6,55749,33283,35543,33285,2010-07-12 14:44:59
36360,remove_access,9798,34246,8,33296,33375,33289,33403,6,35714,2,3,4,2010-03-19 04:13:08
51481,add_access,6891,51483,51484,33290,34381,33431,33291,6,51482,33283,33584,33285,2010-01-01 09:30:27
71310,add_access,7434,71311,44965,33290,34662,34576,34577,6,34571,33283,36494,33285,2008-12-16 22:03:27
36793,add_access,9674,35162,8,33408,33366,9,33370,6,36794,2,33365,4,2008-02-25 11:27:02
41076,remove_access,8582,35162,8,33408,33966,33289,33370,6,41077,2,33365,4,2009-03-12 13:09:13
69088,add_access,10590,39817,8,33904,37424,9,35276,6,37423,2,3,4,2006-12-28 15:11:02
57327,remove_access,8064,33413,8,33369,33406,33309,33370,6,34098,2,33365,4,2009-01-23 16:53:52
60714,add_access,10161,35816,8,33290,33676,9,33678,6,35815,33426,33675,33428,2007-03-27 08:46:33
72101,add_access,3141,72102,8,33290,33549,33345,33526,6,35012,33521,34787,33523,2010-08-19 16:58:25
68365,add_access,9821,68366,8,33290,43529,33345,33347,6,48371,33347,43529,33502,2005-11-07 16:20:55
65147,add_access,9103,7,8,33313,33467,9,11,6,47447,2,3,4,2009-01-09 12:27:01
51122,remove_access,6677,51123,8,33290,35112,33326,33461,6,45524,33416,33529,33418,2010-06-15 08:40:53
55544,add_access,8871,52830,36172,33290,35112,33326,33291,6,55545,33416,33529,33418,2009-07-01 12:22:42
66975,add_access,7014,66976,33584,33290,34381,9,33423,6,35774,33283,33584,33285,2010-05-03 14:07:34
36094,add_access,11096,33478,8,33290,34025,33431,33430,6,36095,33316,34024,33317,2006-03-07 14:28:19
64864,add_access,7630,64865,8,33290,34535,33345,34553,6,37339,33283,33447,33285,2009-07-23 09:27:48
33925,add_access,7067,33929,8,33844,33928,33309,33930,6,33926,33426,33927,33428,2010-06-15 08:43:41
74805,add_access,4362,74806,8,33290,33549,33368,33526,6,43909,33521,34787,33523,2010-01-19 12:26:59
58576,add_access,9723,36883,8,10,33438,33289,33403,6,36882,2,3,4,2005-11-07 16:28:03
37282,add_access,9001,37284,8,33290,33549,33431,33526,6,37283,33521,34787,33523,2010-06-14 14:32:30
62712,remove_access,8523,33622,8,33290,34556,33431,33604,6,34555,33316,34024,33317,2009-03-10 10:15:03
46334,add_access,11078,46335,8,33290,35410,9,33863,6,35448,33316,33385,33317,2008-08-11 08:26:36
54137,remove_access,9811,39165,8,33290,34793,33326,33430,6,41181,33299,33601,33301,2009-02-06 15:00:31
62169,remove_access,9813,33336,8,33313,33307,33275,11,6,36868,2,3,4,2006-06-30 06:44:35
70471,add_access,10231,35274,8,34474,39521,33289,35276,6,39520,33299,34471,33301,2009-03-12 09:01:06
49437,add_access,7489,42928,36228,33290,34412,33289,33291,6,42927,33283,34411,33285,2009-07-17 16:43:35
56813,remove_access,9333,42923,8,33290,33549,33289,33526,6,45998,33521,34787,33523,2006-01-05 18:37:50
55588,remove_access,9722,55589,8,33290,40652,33326,33423,6,36460,33283,33584,33285,2005-07-01 08:24:28
75537,remove_access,9427,33616,8,33290,35463,9,33461,6,49123,33299,34471,33301,2005-11-20 09:17:25
60254,remove_access,9802,60255,8,33276,35629,33345,11,6,53063,2,3,4,2008-11-07 04:23:41
68283,remove_access,8248,36940,8,33290,42268,9,33863,6,49288,33299,33395,33301,2006-12-28 12:24:57
